item_id,major_brand
CMAS STICKERS,MATTEL
TMBST SUPREME 121N,TOMBSTONE
MF BAR MOP 3CT,MRS_FRESHLEYS
ANNIES RSTD GARLIC,ANNIES
ENON SPRINGS GAL NEW SING,NEWSPAPER
DIAL CAMPLT GHST,DIAL
NEW MSTER VDK BRY,NEW_AMSTERDAM
SIRIOIN TIP SIDE STEAK,PLU_MEAT
PC QUAKER LIFE CAR,QUAKER
SEC OL CG COMP CLN 2.7Z,SECRET
KASHI CHOC PEANUT,KASHI
CARESS,CARESS
MARIE CHKN,MARIE_CALLENDERS
6F POINT HOLLY CHN GAR,PLU_MEAT
YUPI CUBBY BEARS .42OZ 12PK,MARKET_PANTRY
"GOLD'S GYM POWER STATION WITH IPURE ION TECHNOLOGY, 30 PLUS EXER",NATURE_VALLEY
ECKRCH SMKD TRKY BRST,ECKRICH
VN SUB SANDWICH/BANH,PLU_BAKERY
SHRP CHDR CHNK CF,KRAFT
KBLR C&PB PK,KEEBLER
BE SF CUT GR BNS AC,BIRDS_EYE
PIL RDY PZ CFUS,PILLSBURY
EXPAND STACK SHOE,KIWI
ONION YELLOW 40 LB. RPC,PLU_VEGETABLE
SWYY SEL SALSA,OLD_EL_PASO
CLG OPTC 5.5Z,COLGATE
SMFLY MSH PT,IDAHOAN
DOLE CHERRY MIX FRUIT,DOLE
60W EEH CLEAR HALO,GE
TAE-PEI ORANGE CHICKEN,TAI_PEI
L'ORL EXLCE XL INTL,HERSHEYS
SC MUSH SWISS PAT,PLU_MEAT
MRS FRESH GEMS C,MRS_MEYERS_CLEAN_DAY
CORP A8 0.79 32OZ DRINK,GATORADE
AOSEPT CLR CARE,CLEAR_CARE
WASA DEL CRISP RSMY,DEL_MONTE
NB B TB,ORALB
GORT GRLC/HRB,GORTONS
DOZEN DONUTS,PLU_BAKERY
DISH PAN WHIT,BOUNTY
TRKY VGT,TURKEY_HILL
BISCOFF COOKIE SPD,LOTUS
"WILTON DAMASK MINI BAKING CUPS, 100 COUNT",WILTON
POISE ULT ABSORB LONG PAD T,POISE
EYE ROUND ROAST-,PLU_MEAT
MB OINION BAKED BEANS,BUSHS_BEST
LIL ANTI-DIA,HUGGIES
JCY JC ORNAGE TA W,NESTLE
SC PC BREAD CRUMBS,PROGRESSO
MAYFIELD 23,MAYFIELD
VDK BUND,SMIRNOFF
MUF-F/F BLUEBERRY,KELLOGGS
HILAND LGCURD,HILAND
4.5OZBF GUMMY BEAR,HARIBO
JST BURN MIL PEEPS,PEEPS
SMCKR RDT FOG TOPP MVP,KRAFT
FRIENDSHIP SOUR CREAM 16 OZ,NORDICA
INTL DEHIGHT CARAM,INTERNATIONAL_DELIGHT
CPN POTATO SALAD,PLU_DELI
SCRUB BBL BATH CL PC,SCRUBBING_BUBBLES
D-BUD LIHT,BUDWEISER
6763 $TILEX MILDE,TILEX
MRSREN MAGO HAB,GOYA
CONTAINER FEE BINGLE,FLAVORX
BE STM RICE W,BIRDS_EYE
2532 PC LANGERS POMAGRA,LANGERS
6 PACK SOCK,FRUIT_OF_THE_LOOM
AQAUFINA WTR,AQUAFINA
CHEEZ IT REDUCED F MVP,CHEEZIT
BH CLASIX ITAL GNG,PLU_MEAT
"SUNBEAM: ENRICHED DINNER ROLLS, 26 OZ",MARKET_PANTRY
CHINET PLASTIC BOWLS,CHINET
OLD SPC FIJI 2NI,OLD_SPICE
COLF OPT WHT SFT,COLGATE
HOLLAND PEPPERS CAN,PLU_VEGETABLE
KEMPS SNO BLITZ BROWNIE FROZEN DAIRY DESSERT 10FLOZ,KEMPS
SUNDROP CITRUS 200Z SNGL,PEPSI
PL8ZBL MAUI,UTZ
DEER PARK SPRK BERPC,DEER_PARK
COFFEE 16Z SINGLE,MR_COFFEE
CLAUSSEN PICKE,CLAUSSEN
GIFTBAG SM MATTE F,LOREAL
KEMPS LF STRNRY,KEMPS
GENERAL MILLS CHE MUDDY,GENERAL_MILLS
PLNTR HON NUT,PLANTERS
JCS SIGNATURE OVEN ROASTED,PLU_MEAT
JELLO STRAW PC,JELLO
XL CHEETO,CHEETOS
CKR CHYGRN CHCBRSP,QUAKER
RC PANTENE CON 3.33,PANTENE
BUTTER OG PNUT NS,ADAMS
"SCOTCH® EXTREME TAPE 8959-RD, 1.9 INCHES X 21 YARDS",3M
RA CHLD NA FLU BBGM,NATURE_VALLEY
AMYS VEG BARLEY,PLU_MEAT
SAS FRITO CRACKERS,FRITOLAY
GLADE HLD COND AP,GLADE
1 OIL DEB NUTTY BARS,LITTLE_DEBBIE
KA BAND LOW SRB TO,PLU_MEAT
BT PEPSI 12Z 8P,PEPSI
MXWL HSE 100% CLMBNP,MAXWELL_HOUSE
NAB TEDDY GRAHAMS 30Z,KRAFT
CAMP CHICK R,CAMPBELLS
MP CHEESE,MARKET_PANTRY
BE SF SWT CIRN,BIRDS_EYE
GOETZES COW TAL,NESTLE
PARMESAN & GARLIC PITS CHIPS,STACYS
RP 12 CT GLAZED RING,PLU_MEAT
GG CRT/SNP/BLKBN/EDA,PLU_VEGETABLE
DINNER PLATE SET,WORLD_KITCHEN
WNWN CLRION BLUE 737,WET_N_WILD
KF CHRD MLK CHEDDR,HERSHEYS
MC 1001 ZVR HAMBURGER HELP,GENERAL_MILLS
LYSOL DISF SPRY,LYSOL
BOUNTY SAS WHT BPL,BOUNTY
POWERADE ZED,POWERADE
F P PROK STEAK,PLU_MEAT
EGO HMSTYL PRTN,KELLOGGS
JALPNO PEPPER .99LB,PLU_VEGETABLE
TOI APLWD SMK JLP BC,JOHNSONVILLE
HEB SPLIT TOP HONEY CHEDDAR,PLU_MEAT
THONMAS RAISN EM,CRAVEM_SNACKS
SKIPPY SUPER CHUNK 16.3OZ,SKIPPY
RUFFLES POTATO CHIP CHEDDAR & SOUR CREAM BAG 1.125OZ,RUFFLES
KLLGS FLATBREAD HA,KELLOGGS
TB VEG REFRD BEANS,ROSARITA
TINAS BURRITOS BF,TINAS
CT MARL LTB FSC,MARLBORO
GOGO SZ APLSCE,MATERNE
POPCORNER W CHEDDOR,POPCORNERS
GILL SIN CR DLAY,GILLETTE
HUGGIES SNUG & DRY 36CT,HUGGIES
IRON KIDS BRD,SARA_LEE
CRST VIND 3DRAD MT,CREST
DORITOS T/C N/CHEESE,DORITOS
ORK LOIN CNTY RIB,PLU_MEAT
BLUE BUNNY CAKE ICE CREAM 16FLOZ,BLUE_BUNNY
AS IS NO RETURN,3M
CHRK CARGO S,CHEROKEE
NESTLE BITES,NESTLE
NVL GREEK PROTEIN,NATURE_VALLEY
HBO GREEK YOUGRT,YOCRUNCH
QKR BG CHW CHC,QUAKER
CURIOUS GEORGE TRAVEL KI,HERSHEYS
FANCY COLBY JACK,BEST_CHOICE
KIT CHOW LB,PURINA
JD ASU EG CHS BISC,JIMMY_DEAN
XHIL OXFORDS,XHILARATION
PEPSI DICF CAN12PK 12Z 3.34B SAVED,PEPSI
TROP OJ CALC NO PULPC,MINUTE_MAID
$. H MANWICH,HUNTS
FRSKIE TT CHI,PURINA
DRYERS DRUMSTICK IC,DREYERS
SOYA BZ MIRAVALLE,REYNALDOS
LRG PLATE,CHINET
FSTG BARBEQUE KIL,FOOD_SHOULD_TASTE_GOOD
VLSC BRD/BTER SPEAR,VLASIC
1 LB ROUNDYS CARR,PLU_VEGETABLE
BUSH HONEY BANKE BE,BUSHS_BEST
GEN MILLS,GENERAL_MILLS
CMP SPAGHETT,CAMPBELLS
RDBRN CLS PEP PZA,RED_BARON
TEMP TEE CREAM CHEESE 8 OZ,BREAKSTONES
ORG GRN ONIONS 48CT,PLU_VEGETABLE
"WALMART 2-PLY REGULAR ROLLS BATHROOM TISSUE, 4 COUNT",SCOTT
KRAFT PHILA LIGHT CREAM CHEESE,KRAFT
LEA & PERRINS WORCHE,LEA_N_PERRINS
12Z DIJON W,MAILLE
CRYSLT RASPBRY OM GO,KRAFT
1001 ZVR PAPMPERS WIPES,PAMPERS
AIRWICK DEN,AIR_WICK
GREEN PLANET WATER,SMART_ONES
DM CHEESE FRNKS,OSCAR_MAYER
53W A19 REVEAL GP,GE
DE SNG OR REST,LOREAL
CABOT SHRD SHRP CHOR,BORDEN
KIND BAR 1.,KIND
BST CH SPANISH PNUT,BEST_CHOICE
BST-CH FNCY SHRD MOZ C,BEST_CHOICE
JIF PNT BTR SML CPC,JIF
KRFT RACNH DRSNG,KRAFT
ORVILLE POP CRUNCHAC,ORVILLE_REDENBACHERS
1 BIG CHEF BAMBOO,CHEF_BOYARDEE
2LT HAW PUNCH RED,HAWAIIAN_PUNCH
COLG ANTICVIT TTHP,COLGATE
XHIL HAT,XHILARATION
FS FLOWERS 12 4.5 CRN D,SUAVITEL
AF SEA SALT,ARCHER_FARMS
LND FF HLF F,LAND_O_LAKES
JUICE FRUITE SMOOTHIE,DOLE
1 REVLN CS PRS PW002 LGHT,REVLON
KOKUHO ROSE RICE,GOYA
LAND O' LAKES 5.99,LAND_O_LAKES
TTL TP WHITIG,COLGATE
KR FREE ITAL DRESSIN,KRAFT
POST PEBBLES CRL,POST
CLARITIN ALLERGY PC,CLARITIN
FOAM PLATE 100CT,HEFTY
SARA HUMMUS SINGL,SABRA
DRY G/ALE,CANADA_DRY
POLY 6ML 10X25 CLEAR,3M
OFF SO DEL ODF,SO_DELICIOUS
BDT COCONUT,DIAL
TAMPAX PEARL,TAMPAX
BBO CHICKEN WINGS,TYSON
POG WHTE BREAD,PLU_BAKERY
CAPRI WSUN FRUIT PUNCH,CAPRI_SUN
CHBN GRN YOGURT,CHOBANI
1 ASST BAG FISH PITCH,SWEDISH_FISH
EGGO FMLY PK WLFE,KELLOGGS
PROG RS RSTD TOM,PROGRESSO
ESS EVCY GRTD,HERBAL_ESSENCES
HARIBOW TWIN CHERRI,HARIBO
BAKERY 16,PLU_BAKERY
PZZ RSL CMB 44.5Z TO,TOTINOS
HALAL CHK SEEK KABAB,PLU_MEAT
MILKA-MILKINISMILKCHOCOBARS3.,MILKA
CLUBS PUFFS TISSUE,PUFFS
IMAGINE OG STOCK,PLU_MEAT
TJ FUNGUS STRIP,PLU_MEAT
BOCK WURST,SHINER
B YET STK SHARP,PLU_MEAT
WBB ICE CRM CHOC,BLUE_BUNNY
KRFT PANCH DRESI,KRAFT
BOOK DEAL GREEN CHILDREN CREST PRO HEALTH ALL ARN,CREST
PNSNC ALKA PLS C 2,ALKASELTZER
YOO HOD CHOCOLATE DRINK,YOOHOO
ICE BREAKERS MINT STRAWBERRY,ICE_BREAKERS
COMM COFFEE DK R,NESTLE
GATORADE FTRT PUNCH,GATORADE
SONIA KASHUK CHIC LUMINOSITY GLOW POWDER,SONIA_KASHUK
FAB 2X RAIN PREST/PC,FAB
RX,ARIZONA
SILK SOY CTREAMER,SILK
CAB PORTERHOUSE STEAK,PLU_MEAT
DIAL NUTRISKIN HAND AND BODY LOTION 21FLOZ,DIAL
CFK BACK RIBS,PLU_MEAT
GRBR JCE APPLE,GERBER
GATLEM LIMES S/B,PLU_FRUIT
BRACH'S LEMON DROPS HARD CANDY,BRACHS
KRO FZ HCE,PLU_MEAT
TAZO ICED TEACHI,TAZO
MARINATED PORK BUT,PLU_MEAT
MISS XT YLW CN TORT,GENERAL_MILLS
APPLE - FUJI EX - LARGE,PLU_FRUIT
NY TEXAS TOAST W/C,NEW_YORK_BRAND
EMERGENC ORNG,EMERGENC
LT SSB CRM,PRINGLES
SC PILLSBURY DISC,PILLSBURY
DIAL NS BION,DIAL
FS SWAD BLACK PEPPER WHOLE 140Z- 1PC 1PC/$5.99,PLU_VEGETABLE
TWISTED TEA 24 OZ CAN / 24OZ,TWISTED_TEA
LD SHAMROCK COOKIE MVP,LITTLE_DEBBIE
OG JAZZ APPLES,PLU_APPLE_FRUIT
RUBBERMAID MOBILE BACK SEAT ORGANIZER,RUBBERMAID
POST HBO W VAN CLUSTERS,POST
CACBURY CARMEL EGG,CADBURY
FIBERPLUS CHOC PB 5CT,KELLOGGS
CREAMY AMANDE CHOCOLATE,HERSHEYS
BUSH VEGE BAKER BE,BUSHS_BEST
CIRCO TANK T,CIRCO
F&E FRESS CELERY,PLU_VEGETABLE
LP PZA PEPPERONI,LEAN_POCKETS
ATKN TRKY TNDR GRY,PLU_MEAT
FRAPPUCINO VAN-4P,STARBUCKS
SUNKIST DT ORN,SUNKIST
RONZANI SPAGHETTI,RONZONI
A PEPEPRS BELL ORG TRICOLOR,PLU_VEGETABLE
IMPORTED SWISS CHS,BOARS_HEAD
PLNT OIL RST WHL MXD NUT WTHT PNT CAN 8.25 OZ,PLANTERS
B-NOODLES NOODLES 20BAGS,LIPTON
BUD LT SNGL WIDMTH,BUDWEISER
ON THE FARM CHLD B,LEGO
MAMMA CHIA SQUEEZE GREEN 1 EA. 2/ 4.00,SMART_ONES
GM APPLE CINN CHERRIO,GENERAL_MILLS
GOODSENSE ZIPSEAMSNPWCHBAG,GOOD_SENSE
QKR YGRTBAR,QUAKER
HIT CKN TENDERS,PLU_MEAT
CH TEE SHIRT,NATURE_VALLEY
TMPORTED GOUDA,BOARS_HEAD
PRMNT PTTY,PLU_MEAT
MAYS KALUA PORK 12Z0,PLU_MEAT
GLT VNS BR2 SFA RZ EACH,GILLETTE
NEWSPAPER,NEWSPAPER
CHEK PREGNAC TEST CADETTLC,GENERAL_MILLS
PLANTERS PI,PLANTERS
1 W&WLD CI BRONZER CBNA,WET_N_WILD
BRHD PPR HAM,BOARS_HEAD
THERMOS INTAK POLY BOTTLE - MAGENTA (24 OZ),THERMOS
BUY 5 J-DIAPR GT,RETAILER_BEST_BUY
ALO VERA W/MNGO MNGS,SUAVE
NYM KINKY MOVES CURL CREAM,NOT_YOUR_MOTHERS
WAL PAC SDY BEAN,PLU_MEAT
PEPSI LIPTON TEA1/2 12PK,LIPTON
FV FOAM PLATE 8.87 IN 125 CT,HEFTY
JT POPCRN MINI MCP,JOLLY_TIME
MAY EYE SHADOW,MAYBELLINE
NICRCKR DRY RSTD PNUTS N,PLANTERS
SOLP GREENS 32 OZ,MARKETSIDE
DIAL BATH BAR GOLD,DIAL
"WALGREENS COLD RELIEF PLUS TABLETS, ORANGE, 20 EA",ALKASELTZER
REGULAR SHOW: MORDECAI AND RIGBY IN 8-BIT LAND (,PLU_MEAT
SECRET WS POWDR FR,SECRET
B DIA BRZ ALM CCNT U,BLUE_DIAMOND
MILANO GRPEC RPMA,PEPPERIDGE_FARM
BISSELL 3106L FEATHERWEIGHT REFRESH STICK VACUUM,FEBREZE
LOL COCOA CL,LAND_O_LAKES
WRIG EXTRA SF EPP,WRIGLEYS
M 1 KLGS FROSTED FLAKE 15Z,KELLOGGS
FLEX-ALL PRON GBL 3Z,LYSOL
PILSNER RED,REDHOOK
2LI PEPSI CHERRY,PEPSI
OM SHAED SMKD TURKE,OSCAR_MAYER
TROPICANA OJ 59Z,TROPICANA
HOR SWEET RICE,PLU_MEAT
WALLA WALLA ONION CHILI CON CARNE WITH BEANS,GOYA
S/MAID YOG RSN,SUNMAID
RITZ TOASTED CHPS,KRAFT
MAR.CHICKEN PC,MARUCHAN
PORT CUTLET,PLU_MEAT
STREIT EG MTZ0,EGGLANDS_BEST
JIF NATURAL CRMY PN,JIF
QUAKER KING VITAMAN,QUAKER
KELL POPTRT STRWBRY,KELLOGGS
RICE A RONIE,RICEARONI
PAMP BBYDRY S6 SP 68CT,PAMPERS
MAN CHOC CHIP MA-4,KEMPS
WEG GRND BF KF,PLU_MEAT
KID S PNT BUTTRAJELLY LNC TF,CLIF_BAR
NN VP CON TOP 3PR B TN UA,PLU_MEAT
JH HMT HUCKLEERRY,J_HIGGS_SNACKS
HEB SELECT EDMAME IN SHE,PLU_MEAT
U BY KOTEX,KOTEX
MRS BAIRDS ASST BREAD,MRS_BAIRDS
TOASTER STUDEL,PILLSBURY
JELLO SF GEL BL,JELLO
LEM POPPY MINI MFFNS,RETAILER_HANNAFORD
ENTERNMANNS CHOC,ENTENMANNS
CHEF BDY RD,CHEF_BOYARDEE
UT LWR SOM HM,SUTTER_HOME
U BY WTEX SLEEK REGULAR UNSCE,KOTEX
EXTRA LAGE EGGS,EGGLANDS_BEST
GATORADE FRUIT PUNCH 32OZ,GATORADE
BANG BNS ORG PATTY,PLU_MEAT
FRESH GEND BF 78%,PLU_MEAT
BRAWNY WHIOTE TOWEL,BRAWNY
ON SALE EE EGGS GRADE A LARG,EGGLANDS_BEST
NBC OPRM ROUNDS ORI,KRAFT
OATML CERL 8Z GERBR,GERBER
JCE JOE CHOCOLATE/VANILLA,HUNTS
K-AIO BURST CHERRY,KOOLAID
KELLOGGS RAISIN BRAN 13.70Z,KELLOGGS
EASTER STICKER & TATTOO E T,HALLMARK
CRUSH-SODA MANDAR,CRUSH
PONDS TOWELE,PONDS
EDY'S OURSHINE PCH,DREYERS
DH RTS LEMON FROST MVP,DUNCAN_HINES
CLASSICO SGNTR 4 C,CLASSICO
ALMAY IE SHO KT01,ALMAY
1 SCRT D/L SPRT FRSH GL 2.7,SECRET
CAMPBELLS-CRNOFMUSHRMSOUP,CAMPBELLS
KR PARM CHE,KRAFT
SRG CLBY JK STCK,JACK_LINKS
KROGER VINEGAR,LAYS
HRSHY PIECES ALMOND,HERSHEYS
TOPS PACKETFOLDER ASSTCO,TOPS
JIFFY ORGANIC POTTING MX,JIFFY
CHICKEN BREAST BONESLESS,PLU_MEAT
HERR M/C PTZ,HERRS
THOMS ENG MUFFIN,THOMAS
ALM ITC ES/PRMR HAZEL 153,ALMAY
BANDAID FLEX FAB 10CT BNS,JOHNSON_N_JOHNSON
STRBKS REEFRESHES ASTRO,STARBUCKS
HRSHY IB DUO WTRMLN TI/1,HERSHEYS
IN THE EAR HEADPHONES BLACK,SKULLCANDY
NUT PECAN CANDIED 48/OZ,PLU_NUT
FRAP CRML G,STARBUCKS
PYREX STRG RET,PYREX
ESNTL CRNKL FRIES,OREIDA
BANQ POT PIE PLUS CARD SAVINGS 0.31,PLU_MEAT
AF COOKIES,ARCHER_FARMS
DH CHUT ROUNDTID,DUNCAN_HINES
AJAX LIQ STAI,AJAX
LUNCHABLES TKY/AM3.4,OSCAR_MAYER
POLLY-O-STRING C,PHILIPS
1 FRCTIS EXTR HLD HS 8.25,GARNIER
STARKIST PCH CHNK/LT TUNA WTR,STARKIST
DD MIRCROWAVE COVER,MUNCHKIN
1LP COT SAL,PLU_VEGETABLE
ANGUS 1/3LB,ANGUS_BEEF
REDKEN QUICK DRY 18 20Z,REDKEN_5TH_AVENUE_NYC
CLIF ZFRUIT& VEG,CLIF_BAR
POTATO RUSSET 8 5LB ASIZ,PLU_VEGETABLE
EL MEX QUESO COTIJ,EL_MEXICANO
WD SLO PROVDLN CHS,RETAILER_HANNAFORD
GOURMET ALL NATURAL COOKIES - PECAN SHORTBREAD,MARKET_PANTRY
SNYD PTZL H/M&O,SNYDERS_OF_HANOVER
OS SH 2N1 FULS,HEAD_N_SHOULDERS
RB DEEP DISH PIZ,RED_BARON
SNYDRS CLD TYM S,SNYDERS_OF_HANOVER
LOF PREM SMKD HAM KEY,LAND_OFROST
BEYOND MEAT BUFFAL,PLU_MEAT
"MATERMELON, SDLS",PLU_FRUIT
KELL FROTI SAMCK,KELLOGGS
"PATCH, S.B 22CAL",YOPLAIT
FNCY FST GRILL CHK,PURINA
OIOA FRN FRY,PLU_MEAT
SB LW OCAL KWICHER,SOBE
RECT COOKIE BX MIT,GENERAL_MILLS
TRIAMINIC DAY NITE,TRIAMINIC
12Z CARN EVE ML,NESTLE
OG DRIED APPLES,PLU_FRUIT
KNZLR TKY FRNK,OSCAR_MAYER
LUVS JUMBO PK SIZE 6,LUVS
BRUCE SL YLW SQUASH,PLU_VEGETABLE
DSCM LNCHABL,OSCAR_MAYER
SR RAISIN ENG MUFFPC,THOMAS
SHOP CARD,SMART_ONES
HC CHICKEN,HEALTHY_CHOICE
YOLK DUMPLING,NO_YOLKS
KLENX FAC TISS LOT C,KLEENEX
PLAIN CHOCLATE,MNMS
KOSHEN BABY DILLS,VLASIC
THMS ENGMFN FV,THOMAS
TYSN THIGHS 1RW,PLU_MEAT
CHEEZ II CHEDDAR,CHEEZIT
TORTILLA CHIP 7OZ,JUAREZ_TORTILLA_CHIPS
POWERADE STRW LOMOPC,POWERADE
CSM CABERNET 750 NP,PLU_MEAT
TJS MILD WISCONSIN CHEDDAR,ANNIES_HOMEGROWN
BLUE D ALMOND BREEZ,BLUE_DIAMOND
BNFL TUSCAN MEDLY 9Z,PURINA
BONELESS BUFFALO WING,TYSON
MC BAGN' SEAS PORK,PLU_MEAT
LRL REV AOV,LOREAL
MM PNUT CANDY,MNMS
KINGS SWEET HAMBURGER,KINGS_HAWAIIAN
PREF ICED GLDN BR 5CG,COVERGIRL
ARIZONA SWT 2.49,ARIZONA
BOS UNDERWEAR,COCACOLA
CARDS NEUTRAL EVERYDAY,AMERICAN_GREETINGS
SD-CAT KTN HM,PURINA
FOLGER CLS INSTANTPC,FOLGERS
MIKES HRD VR,MIKES
CHKH TERI,JACK_LINKS
SARDINES GRN LIGO 5.5OZ,GOYA
CLIFE BUILDERS PB,CLIF_BAR
MARLBORO SPECIAL BLEND BLACK BOX - 200 CT.,MARLBORO
MARKET TRIMMED SPLIT BRIS F,PLU_MEAT
L'TAFFY CHRY,WONKA
GLOW NECLACE 2PK,JERGENS
DREAM GELATO SEA,TALENTI
PASSTA WVA PK,HUNTS
ADVIL 24CT,ADVIL
BEYOND MEAT GRILLE,PLU_MEAT
FRIGO CHEESEHEAD STR,FRIGO
ANCHOR LIBERTY ALE,ANCHOR_STEAM
GREEN GIANT SUGAR SNAP PEAS,GREEN_GIANT
STNY ORG MHL MILK,STONYFIELD_ORGANIC
CDR BOYS RSPB,MEMOREX
PBLX MLTGRN CHEERIOS,GENERAL_MILLS
LEAN PKT TRK/BR /CH,LEAN_POCKETS
EMBER LNK BCN,FARMLAND
ACH BARBIE MNUL,BARBIE
WEDDING COOKIES,KRAFT
1GET 1.,PURINA
CHI SHIS SALSA,CHI_CHIS
DOVE SH REVIVALQ,DOVE
BLK&MILK WINE,BLACK_N_MILD
LH BUTTERSCOTCH,LITEHOUSE
YOP. LT. L.CRM,YOPLAIT
KRAFI 2% SHARP,KRAFT
CELEBRATIONS CHOCOLATES,ELMERS_CANDY
KRAZYGLUE-ORIGINAL/1PK. RED KG,MARLBORO
RICE DREAM ENRCH VAN,RICE_DREAM
CAB PRTHSE STEAK,PLU_MEAT
25 OZ BUD,BUDWEISER
FRISKIES TKY/GB,PURINA
ALKA PLS SVR,ALKASELTZER
KR IWS AMER,KRAFT
PEPSI DIET 1.5LITER,PEPSI
ORLB 30WHT ADV35MD EACH,ORALB
BAR MIN PENE PC,BARILLA
MONSTERS UNIVERSITY MIKE MY SCARE PAL™ PLUSH,DISNEY_PIXAR
HOME SEL FABRIC,FEBREZE
LPTN FAM ICE TEA 8 KEY,LIPTON
PLANTERS CRUNCHY PEANUT,PLANTERS
"ZEFAL DISCOVERY REAR BICYCLE RACK, 5660",PLU_MEAT
CHARMIN,CHARMIN
CLASSIC LAYS FAM,LAYS
TOMATOES ROMA VL 0.56 LB,PLU_VEGETABLE
RED CARPET MANICURE TOP COAT,RED_CARPET
1 HALLS DEF PMBRY SF 17CT,HALLS
SS CHEZ-IT WHITE PC,CHEEZIT
GUM CRAY MRKR TBRUSH,CRAYOLA
MP ORG GALA APPL W,PLU_FRUIT
ORT MLD SALSA,ORTEGA
GG BRC CRT CAUL CHS SCL LF,SMART_ONES
KNORR,KNORR
"THERMOS FUNTAINER FOOD JAR, TINKERBELL",THERMOS
BN STG2.5 PRUNES A,BEECHNUT
AP EVE WTR FRSH,SUAVE
HOT HOUSE MEDIT CUCUMBER,PLU_VEGETABLE
NBSC DBL STUF OREIO,KRAFT
BAR -S DS TRKY BRST,BARS
LYSOL TOILET CLEAN,QUICKIE
SB SF RASPO BLKBR,JELLO
NATURAL YOGURT PRETZELS S TF,DANNON
BRK LIGHTER FLUID,KINGSFORD
POST HONEYCOM,POST
ZICO COCONUT WA,ZICO
1 CON CV BRUSH EACH,LOREAL
HUG GD NT PULLUP 3-4,HUGGIES
TUNA HLPER TERA,PURINA
LAND LAKES GRL HRB,LAND_O_LAKES
FRCTS CRUL CONST M,GARNIER
PC ROASTED CHESTNUT,PLU_NUT
KLNX FCTISS 3PK,KLEENEX
KEL FBER PLUS C/ C PC,KELLOGGS
ORN-LEGAND/CANDY CANE W/BA,HERSHEYS
CHEEZ-IT ORIG CUP,CHEEZIT
JOMMY DEAN PATTIES,JIMMY_DEAN
ORBIT SPRMINT BOTL 55,WRIGLEYS
WHITERAIN SHAMPOO OCEAN,WHITE_RAIN
PW GRATED PARM CHEES,KRAFT
CHICKEN CAESAR SALAD 8.6 OZ,MARKETSIDE
SALDA GRN TEA DEC,LIPTON
TDISC DK ITLN GEV,PLU_MEAT
M & M PRETIZEL CHOC E.14Z,ROLD_GOLD
GRBR GRAD BNA BLU PCH,GERBER
TOSTITOS BS 3.99,TOSTITOS
DOLE FRT CP,DOLE
HOSTESS,HOSTESS
WHITE COLLAR: THE COMPLETE FIRST SEASON (4 DISCS) (WIDESCREEN),FLINTSTONES
NN SHOE SOL HIDDEN LINER,DUCK_BRAND
SEAGRAMS COOLER STRAW DAIQ,SEAGRAMS
GREEL SALAD,PLU_VEGETABLE
KELLOGG SK CUPS,KELLOGGS
DU BOUCHETT TRIPLE SEC LIQUER,DEKUYPER
"FRAM TOUGH GUARD AIR FILTER, TGA9054",FRAM
GRASSFED HOT DO,PLU_MEAT
LAYS KETTLE,LAYS
GHIRADELLI,GHIRARDELLI
ANCKRS ALMND KNGS,HERSHEYS
FARMER JOHN-SKNLSSLINKSMPIE,FARMER_JOHN
CR SKIM RICOTTA CH,RETAILER_HANNAFORD
LAYS WAVY,LAYS
SSL CUT GREN BEANS,PLU_VEGETABLE
CMPBL TOMATO SOP,CAMPBELLS
GWISE STRLOIN FIL,PLU_MEAT
LORL PRF MERSHRK,LOREAL
CEREAL KASHI GOLEAN HONEY,KASHI
CAPRI SUN KIWI,CAPRI_SUN
1 CHEFB BEEF RONI,CHEF_BOYARDEE
GE WHITE HOMMINY,GE
OM MEAAT WIER,OSCAR_MAYER
PASTOR MEAT,PLU_MEAT
CAMP GLDN MSHRM CA,CAMPBELLS
VANILLA MIX FROSTI,DUNCAN_HINES
ORE IDA EASY FRIOR,OREIDA
SRGNTO RF SH MLD CHD,SARGENTO
ORAL-B,ORALB
RAGU CHKY S. GARLIC,RAGU
HP ADV GLOSS PHOTO,LOREAL
GLAD TX DS OS VANILLA,GLAD
ENT MONI DONUTS,ENTENMANNS
MAX-CAT CAN MAX,AS_SEEN_ON_TV
BASKET CATALINA $25OFF,MARKET_PANTRY
GG KT SLCD GPNBN,DOLE
MOM CEREAL,MALTOMEAL
MARSHMALLOW BUNNIES,PEEPS
REVLN CD PRS PWDO4 MEDM,REVLON
TRES CC FINISH S,TRESEMME
MCCORMICK BLCK COARSE CRO,MCCORMICK
CA REESE VAL,HERSHEYS
TALENIT GELATO SEA,TALENTI
BLUEBERRIES LORG,PLU_FRUIT
E VITASOY SOFT TOFU,VITASOY
RUSTIC PANNE BELLO BREAD,PILLSBURY
WRAP ITZ SAVORY SP,PLU_MEAT
LA PREF MED SALSA,LA_PREFERIDA
BON AMER IW SINGLES,KRAFT
SCH CHS CKTAIL SMOKIES,PLU_MEAT
HALSA-SHAVECRNF/WNNRASPBRY14,HALSA
LIFESAVER BIG 41OZ,LIFE_SAVERS
KNOR CHX BULN GR,KNORR
BBOAT SUNBLK SPF30PC,BANANA_BOAT
YOP ORIG PCH/CHRY,YOPLAIT
SUTTER HOME WINERY SUTTER HOME PINK MOSCATO -750 ML,SUTTER_HOME
